22/09/2023 15:40 ES
codigo,patente,tipo_vehiculo,forma_pago,pais_cabina,distancia
754271944,TBWH399,1,1,2,430
135817244,XG048NN,2,1,2,180
536776654,MRA8427,0,2,4,300
143757727,JO55004,1,1,2,260
515704414,SUKK80,2,2,3,90
111056491,HQT6027,2,1,3,240
655149841,VZC9O65,2,2,3,190
789844771,XOPP26,2,2,4,90
760720580,NIK1024,1,2,0,250
788499972,1704ZHE,2,1,0,490
260452720,YYNT600,0,2,1,90
957635094,KTUT69,0,2,4,190
564841289,AW13053,2,2,0,450
164763359,3100GTM,2,1,2,150
618767201,OA29752,1,2,0,130
635606114,DJHE849,2,1,2,100
418192758,6112QRX,2,1,4,500
408853427,DQDY020,0,1,2,280
806524642,0096GDR,2,2,0,480
132575153,2094OZV,0,2,1,170
846247721,SM03385,0,1,0,280
101758146,CA300MP,0,2,0,500
574227043,ASA5A32,0,2,1,80
890492386,SJ267XF,1,1,2,290
44425560,UELI004,0,2,1,270
188432094,QBZY764,0,2,4,300
854553068,OGDQ870,2,2,4,150
452073868,MF460ID,2,2,0,340
723263460,UNK8G56,2,2,3,30
551320704,DGBX05,0,1,1,440
152776602,IN42021,2,2,0,40
895936946,SHWO605,2,2,2,370
180232939,GRW7M95,2,1,0,210
3351712,ML374IK,2,2,2,360
623349048,LSZ3849,2,1,0,420
652698825,KJS0H21,0,2,4,280
134952291,ISPT50,2,2,2,230
571511184,UVIJ458,1,1,0,310
977725188,FHYJ006,0,1,1,80
123843951,BDXS08,2,1,0,410
464556446,XJ24607,2,2,0,140
192748490,AEXH12,1,2,3,220
755298421,FZV1213,1,1,3,460
643436127,OZT5Q73,2,1,4,250
672217235,9881UPO,2,2,2,390
57670794,EGS7O21,1,1,3,350
562229326,4800KMA,2,1,2,450
451908720,ETRI37,2,1,4,460
665700964,YUP8C54,1,2,1,130
796995327,JRN5P10,1,2,3,400
538775559,WA153GN,2,2,3,100
471463959,GLC8137,0,2,0,240
20426992,ZPYN776,1,2,1,170
639046373,ZC482ZG,0,2,3,330
31982155,ZAB0882,2,2,2,280
625898799,CZ14028,1,2,1,230
379231172,TB116XJ,0,1,4,190
262281950,ATBG305,1,1,0,250
462524915,KK209AA,1,1,4,250
352649240,AVJZ99,0,2,4,90
761759256,QS292CR,1,1,3,290
717044663,6702YAD,2,2,3,390
967240891,UOJL244,2,2,3,360
314925420,PT95509,2,2,2,200
867524282,ILIT005,1,2,2,0
218309908,RJ53459,2,1,3,420
347233679,JJU2087,2,2,2,460
882257599,DTL0808,1,1,2,270
432676270,OMA9G27,2,1,3,40
882229292,PU009NG,0,2,4,240
597359484,UQEU985,2,1,1,420
161135934,WV60328,2,1,3,40
257810782,TV33312,0,1,2,300
62719734,OVRK166,1,2,1,290
352772375,RLWS967,0,1,1,260
62147418,KMWW620,0,1,0,230
190988222,ZP091JH,1,2,0,60
115303366,MDJ0U67,1,2,4,260
496827692,EWU5449,0,2,3,290
938299746,HYRP163,2,2,0,370
316056719,CVE3O20,0,2,1,450
857830843,FDPF338,0,2,4,190
12569587,NPL9608,1,1,3,350
850221855,OVAX76,2,1,0,270
806966565,4410EZP,1,2,1,90
237363898,AZES209,1,1,2,90
729415381,VV240BZ,0,1,1,370
865332400,XBEU598,0,1,0,250
872564922,KT701MV,1,1,1,450
904121786,VFEK241,1,1,0,330
616307802,FYV1M10,1,1,2,40
868067557,WU07807,1,1,4,60
77518449,ZCCC868,0,2,1,110
454588368,GOID610,2,1,1,60
920927410,PIN1J58,2,2,2,260
16446585,LQ664PT,2,1,3,300
116321428,LCK1L80,1,1,4,100
777577475,SIJX52,2,2,4,390
826531755,0434ZXW,2,2,2,160
179236783,EVP2Q06,0,2,4,480
520678293,TE43328,1,1,0,300
51529218,EJ23924,1,2,3,410
292433403,PZ071WM,2,2,3,200
172975808,RH310IO,1,1,2,490
591532460,JN75476,0,1,1,70
923618542,WB092UZ,0,1,0,490
341726750,PH609RG,2,2,0,330
465268399,ZI89857,0,2,1,100
770748003,6829OKK,1,1,3,360
63009244,HWZ0056,0,1,0,480
549033741,CQ75952,2,2,3,480
263460621,HRJA359,2,1,2,430
533625679,VEM3V00,2,2,4,370
221466867,FHKR016,0,1,0,380
441640023,SAJ7937,0,2,3,250
207443684,PQ52931,1,1,4,420
6787284,ZN90546,2,1,0,290
424525583,IA02532,2,2,0,410
147353050,LD95400,1,1,3,210
622463391,RSU0J16,0,2,0,220
353068696,6521JNC,2,1,1,300
238924404,TX95707,2,2,1,240
52353105,KC707QO,0,1,1,200
213104820,ZUMC010,2,2,4,490
59305061,EOZ0307,2,1,4,320
926567725,9222MAI,1,2,4,240
967119771,NRD6V08,1,1,3,40
848706067,SEY3630,0,1,4,390
128373647,PMCW970,2,2,1,300
869682724,RVJ1B86,2,2,4,10
176251667,QMR0533,1,1,2,430
287409055,DFQ6351,2,1,4,270
491834960,QOG4196,2,1,4,80
684507054,QY09057,2,1,4,220
611136427,GRG0S03,2,2,4,290
887275307,7090VTZ,2,2,3,480
612672164,FEK6016,2,1,1,360
433800650,TW08055,1,1,0,100
624606393,WBL6M04,1,2,0,210
305053317,SC40003,2,1,1,430
942906489,GDLQ710,2,1,0,380
953270434,4709FHE,0,1,0,100
452524124,SKYI279,1,2,4,90
675823583,YRP5081,2,1,1,220
862707817,OO662IG,0,2,1,110
826960748,6675TUV,0,2,3,470
169723055,MYP3M87,2,1,1,380
554919382,FUVR30,1,2,0,50
984129447,KX893UK,2,1,4,200
266120065,AQ147LU,1,2,3,220
959366861,7384ZEL,2,1,0,360
598043900,BOI9063,1,2,3,500
309316339,URW1515,0,1,0,170
706825329,FM812LH,2,2,3,330
495037647,UQ421YW,2,2,2,100
770119240,PF514JO,1,2,2,190
672928486,FHSC683,1,2,3,110
179777790,LKJ8K96,0,1,4,430
403963148,GK149IG,0,2,0,190
905509850,3026YGR,1,1,4,180
184487402,QTV8043,1,1,4,460
373423116,DRKI14,0,2,4,490
303672805,DQQQ072,1,2,3,110
217280649,2507QJH,2,1,2,380
2353905,KB03760,2,2,0,420
429883809,MYY4405,2,2,1,0
620618024,UD93934,0,2,3,90
804262995,GQKW19,1,1,2,110
826881925,4911PAQ,0,2,4,380
885023378,YQ11557,0,1,1,190
753455303,WXX2G36,2,2,2,30
718083201,IV293BJ,2,1,4,250
920780831,8100SCN,1,2,3,50
195662746,EAG2Q19,1,1,3,380
140075120,HANU18,1,2,1,400
676247416,NB04801,2,1,2,50
182892208,MTZS91,2,2,2,500
668664593,MFN6736,0,2,4,360
156116524,4901LBX,0,1,1,380
310555900,FEE0551,0,2,3,310
298704195,BZ01171,2,2,2,250
447925344,4911FOK,1,1,2,70
830108571,GO038IT,2,1,1,120
85039697,AMC0D00,1,1,0,490
60145467,MCCJ11,0,2,0,60
696018996,OJCG473,1,1,2,310
825186301,RP63910,0,2,1,210
533618889,IAIW40,2,1,2,430
15949161,FFK2374,2,2,0,240
652498784,5655TLI,1,1,0,40
796537399,RZAT29,2,2,0,230
740759350,QC82635,1,1,3,120
531399822,UN62051,1,2,1,310
217219400,EBUV710,2,1,1,200
49815951,AJZ6K01,2,1,1,130
606798962,8760DLF,1,2,2,210
786937384,GJIA304,1,2,0,490
655868672,UTII519,0,2,0,120
890313055,TM56463,1,1,3,20
191352336,RES6658,0,1,1,260
649801032,0924ZAV,1,1,0,200
34671349,AHW9K97,2,1,0,150
501985926,CADS78,2,2,0,180
226187913,UNG6201,1,1,1,350
309995172,KGV9890,1,1,0,230
421481346,JLCW56,1,2,1,150
344872538,NDW8307,2,1,1,280
374447314,0192OHF,0,2,4,260
724606592,6121XLS,0,1,3,270
518710991,LN21581,1,2,3,360
724344467,RN604EC,1,2,4,180
969307370,PVPA368,2,2,0,80
84613056,ECD6005,0,2,3,160
901883701,MDT4175,1,2,1,370
240432880,UTQ5Q14,1,2,2,210
13339772,RGP3448,1,2,0,130
513414594,COEQ241,0,2,0,20
300179349,UNKU13,0,1,4,140
754054661,ILSS32,1,2,4,380
250407185,RMO0U77,1,1,4,20
788341797,XQ887ST,0,1,2,490
175403015,QY00814,2,1,0,10
746710150,VM70083,0,1,3,270
507311810,DCOJ925,1,2,0,150
247371427,EYH6V82,2,1,1,100
886925649,BMVB24,2,2,1,300
125596484,BK931PF,1,2,1,350
640145930,2466UZV,1,2,4,260
86509926,HJND15,1,2,2,60
223010442,KOX3602,2,2,1,220
328749118,ZIA6N57,1,1,0,250
917551277,CKZE47,0,2,2,500
379079580,WP101UX,1,2,1,130
610329384,2463GSH,1,1,3,210
565762007,VNAA40,2,2,0,210
699258012,RWA5G00,2,2,4,270
973268000,EUBT05,2,2,2,180
4587332,0238IFR,2,1,3,430
950367823,9786XSU,0,1,0,260
208436786,0254BSK,1,2,3,180
864673203,PZ26734,1,1,1,250
104131876,YN113NB,0,1,4,50
683775085,LJT7445,2,2,4,60
447775770,4820VBS,0,2,4,420
833056732,EW689LA,2,1,2,330
962782268,PYMG78,0,2,1,200
796573139,HM034VR,2,2,3,150
162918472,NYYT65,0,2,3,200
739249847,PX17380,2,1,2,30
835933299,ZOIT10,0,2,2,350
479230150,VRBC503,1,1,2,280
944512172,VRUO08,1,1,2,430
228129509,NWS4C11,0,1,4,470
854924894,EQYE23,0,2,2,60
717762648,MDUV520,0,1,2,390
84630267,ITXR306,1,2,2,390
298952479,NGZ3666,1,2,0,270
573133803,PMPR252,2,1,4,420
920898061,VJ898JQ,1,2,2,10
356612824,LQU2466,1,1,2,370
51980281,GFCR421,2,2,2,100
889450903,LEX2074,2,2,1,270
448915260,IT300NV,0,2,2,390
524807850,UHG7928,0,2,2,440
795098180,LU59413,2,1,1,50
811941701,GPS1500,2,2,3,500
456262857,HCS3Y54,1,1,3,380
247238927,QNH4Z23,1,2,4,20
151436671,JR27588,1,1,3,490
319670587,NHEN20,1,1,4,360
596462547,JBY1T99,2,1,3,350
58317659,NV37100,2,2,2,160
865735687,FZ20761,0,1,4,190
140675160,IC15306,2,2,0,0
838769583,WJ796NR,1,1,2,130
656875494,7924AVL,0,2,1,500
170758849,VA37624,1,2,3,90
984735290,KDUL067,2,2,2,100
243823980,2230UST,1,2,4,190
783124597,QL72413,1,1,1,380
720585988,PNFG01,1,1,4,450
845176824,MIZQ87,2,1,2,240
296846906,UOHF446,1,2,2,230
883173140,3125EHU,2,1,4,330
272049040,TG300CK,2,2,3,260
355798759,LWYF493,0,2,3,240
172883103,CHTW75,1,2,1,440
125246722,JUF9274,2,1,0,280
483869689,HMN9506,2,2,0,350
613992149,TPYK430,0,2,1,450
980720474,IHO3939,1,2,2,460
532414734,YWTM20,2,1,1,10
199524806,WUX2032,2,1,2,350
166197135,UM40538,2,2,2,200
176305504,ZAOK735,1,2,2,480
746469342,RTQ6O63,1,2,4,90
191786825,ZWX2603,2,1,1,30
530703190,VKVI600,1,2,3,280
358505492,DFC7L65,1,2,1,280
16757410,7533MLA,2,2,4,90
619185978,EU81010,1,2,1,170
545904012,VTAA50,1,2,3,380
244887754,DYVD087,0,1,1,370
231916002,LAFC50,2,2,4,430
386355201,0304LTB,1,1,3,410
545266740,UWB7019,0,2,0,500
376112354,FACS59,0,2,1,160
866832441,ST62727,2,1,2,120
336166571,ZVYB159,2,2,0,330
976885895,XD149LQ,2,1,2,220
702598783,OALC23,0,2,3,470
767701986,LQFV806,1,1,2,360
254335155,MW80129,0,2,4,160
213538855,RO985DC,1,1,4,340
247256960,0300KHV,1,1,1,330
919769020,NJ96620,2,1,1,450
272133605,VME6521,2,1,2,120
276342654,4270WFY,0,2,4,470
164442175,IU472TL,1,2,3,400
565298086,ND871BW,0,2,1,340
653854613,6149HOE,0,1,4,350
101108377,LPHC456,0,1,4,160
269304470,KXLO101,1,1,2,310
367794965,JDKM292,1,2,0,420
966490411,FZ927IS,1,2,0,180
322620577,XF488JZ,1,1,3,360
917261378,BO841PV,2,1,3,170
721224803,BJW1B16,1,2,1,450
388270236,FYIZ66,0,2,2,30
188840822,FOJY22,0,1,0,380
572138310,SAMY02,2,1,1,260
603563771,PBX1210,2,1,4,120
759585743,QIM9G00,0,2,4,50
51368209,OZAE01,1,1,2,20
461983831,YWSN312,0,1,4,330
167486148,8923RVT,0,1,0,170
252178093,OPG3840,2,2,3,420
643701820,SQMM984,0,1,1,250
849064774,2171ABZ,0,1,2,460
978145202,VKW8090,0,2,3,10
569476155,ARZQ903,0,1,4,60
407658298,3599NZK,2,1,3,90
72555701,DNA1071,1,1,3,340
856912611,WW66407,1,2,0,280
493337738,SIYG470,0,2,0,160
692318538,MJ23986,0,2,3,480
624828065,NRDR757,1,2,4,150
540395089,BMO3L27,2,1,3,20
919563364,IO261XO,2,1,1,470
147688483,TNG4T51,1,1,4,500
492755390,YEB7X21,1,1,2,480
909962738,WTU0559,0,2,3,410
228071759,YNAV66,0,1,3,40
296951569,OHZ2N94,2,2,3,430
771543321,LVXP35,2,2,2,370
503354604,LRQ9U68,0,2,3,0
460867378,GMXO280,1,1,2,380
743581780,PYQT318,2,1,3,300
368699063,9902MRM,0,1,4,170
562956648,PO74662,1,1,1,410
428412933,QUIL899,2,2,2,230
553403558,VYXS091,2,1,3,420
2154008,1004LFG,0,2,3,410
652592486,RB525GH,1,2,3,480
262285913,TLNY017,2,1,3,70
683624879,GTM7962,1,1,3,380
875035890,WY89470,1,2,1,50
488149543,DMGE08,0,1,0,0
499411903,AFYD03,1,2,3,100
866359034,EES5011,1,1,1,10
437211093,GMVK34,1,1,0,20
917841828,GLRX563,1,1,3,430
566708516,CGL4905,1,2,2,450
685304537,4259XFQ,1,1,4,440
586267331,CR006OP,0,1,0,260
53213884,LHFB996,2,1,2,220
935203541,QGM4705,1,1,1,310
863537045,ZCS6302,2,1,4,160
758766326,YAX0892,1,1,0,30
749532065,RGCM794,1,2,3,270
705866669,NW040BX,2,1,4,390
687125324,YZ793QR,1,1,4,70
321530675,0520UGX,0,1,2,30
823324265,RXW5A63,1,1,1,120
614900027,7510UUF,1,1,0,410
520443760,7801IRS,0,1,1,110
226432918,ST19186,1,1,1,210
365549745,LUTE287,0,1,4,50
719472074,GK970UY,2,2,4,120
80507153,YOK0493,2,2,2,20
624305953,YWDB35,1,1,0,340
357359140,JCK6S44,2,1,3,10
110123033,ZDZ5821,2,1,4,140
434061761,NR651VF,0,1,1,440
71896750,VYVR967,2,1,1,340
145592841,PLMB58,2,2,3,10
40643223,QJ73850,1,2,4,270
326310995,JK034XA,0,2,3,230
383142541,UC97342,2,2,3,140
198063709,KSO0E38,1,2,4,330
649573478,CGY0110,2,2,0,410
754777967,1240SNT,2,1,1,370
301379864,VAWX266,2,2,0,500
265932336,DN110FH,2,2,2,430
248246747,9529MXM,1,2,2,500
783721198,JYAP647,1,2,4,210
729125328,NDRY115,0,1,3,10
893486474,AER5449,1,1,3,350
800273065,DBB6R16,2,1,4,460
345452859,MNUF123,1,1,4,310
370833993,GM12853,1,1,2,400
128991428,JSEU83,2,1,4,70
74073054,IMFK390,0,2,4,220
850872757,JBEJ387,2,2,0,230
598283068,1587IAM,2,1,4,350
562059656,FF94818,1,2,2,450
548004623,CV14175,1,2,0,360
790560888,HMZM46,2,2,0,350
485454544,VQCP90,2,1,2,420
940716204,RZ856RP,2,2,4,370
236666485,IK534SQ,0,2,0,80
412130379,OA96612,1,1,3,170
689963975,OE310EO,0,2,4,490
653659657,UQM9304,1,2,1,390
381083251,8033GXW,1,1,2,30
773860560,1700UYA,1,1,2,410
568386014,ARFE837,0,1,3,220
48857375,TT00042,1,2,0,310
226117596,MPVV85,2,2,0,450
484769520,NH874WM,0,1,3,230
946176416,2810SSM,0,1,4,370
26710035,8100OMV,2,1,4,70
792580489,EOC6A00,0,1,0,430
647416773,VPN7351,2,1,3,350
631534030,MNW8E61,2,1,1,230
842370066,FED2B87,2,1,3,70
374939891,UN09845,0,1,3,10
402556286,HJS1568,0,1,4,380
560774115,7061HVJ,0,2,1,430
80236221,6119OGO,1,1,2,440
266387108,TEED72,1,1,3,330
332728435,WZQ7C90,2,2,2,200
937786440,HH173TE,0,1,0,500
871982029,XQIQ885,1,2,3,20
324940448,QQZ1O14,0,2,0,100
62911637,JUC2W66,0,1,1,30
972697799,MSN0H85,1,2,4,380
991024642,UPB5U28,1,2,1,60
67989006,OKTF208,0,2,4,350
232475457,XIEP234,0,1,1,330
878587422,JD08027,2,2,3,200
386547449,KHNX90,2,1,2,260
413605763,EQZ7597,1,1,4,220
474034678,XBV2047,2,1,3,60
791219213,HL57117,1,2,1,500
271074329,BEK3C31,2,2,0,460
543171943,ZZ246RA,2,2,3,40
886513895,NGOM352,0,2,4,90
524362551,AK738WT,1,2,2,70
398313953,CQ78054,2,2,3,420
13176621,URHZ09,2,1,4,160
400213170,JQIR551,2,2,0,240
350237667,KGB6544,2,1,4,110
368063558,QJMR02,0,1,3,470
330033,IZ581BS,0,1,0,140
514990141,TJ38855,1,2,1,150
488784837,IWQC366,1,2,1,100
679103622,IQEM146,1,1,2,450
66772658,POAS84,1,1,4,410
147115260,LU52857,0,1,1,220
167070419,GDIO19,1,1,4,470
753265338,OKVW55,0,1,1,350
871655452,7349ETQ,2,1,2,340
990552977,KKN3691,2,1,4,180
225336367,5331OSA,1,1,2,240
282431119,PJ009OY,1,1,1,470
554723240,QPXF140,1,2,1,230
668100741,KWCV055,2,1,2,140
378061153,1489CZC,2,2,0,170
532905906,RGQ2S41,0,1,3,240
329392974,7684IEK,2,2,4,210
819147275,RN93224,2,2,0,270
341712780,JIII39,2,2,3,30
398392762,CT07001,0,2,4,270
368020034,XKS9K08,0,1,1,330
218538729,VAQV910,2,2,4,230
81052462,LY30583,0,1,0,50
232728891,JODR495,2,1,0,10
468342106,WCWW990,0,1,2,270
183544856,RUAX22,1,2,1,430
697875870,FII9J68,1,2,4,280
76934411,KKTT969,0,2,1,270
421747659,KXV4061,0,1,1,180
654678568,PK184MI,0,2,3,90
230205215,6510ISQ,2,2,4,60
333152255,BMG5G58,2,1,0,160
976768562,TN424NE,2,2,4,310
509348940,TD709KZ,0,2,2,30
133276065,ZB308UK,0,1,3,90
310933030,UG18939,0,2,2,190
707727870,UUGH673,0,2,4,230
93167152,NL54518,1,1,0,410
602493682,QCVN08,2,2,2,80
96788812,BPQY848,0,2,1,260
893363838,OQ488YQ,1,1,2,480
778360098,JHKN286,1,2,0,110
60642305,YNZH40,2,1,3,230
886149963,LA607TX,0,1,1,50
29915679,CSLB78,1,1,1,40
614349566,IYCG054,2,1,4,360
397747270,UVEX113,0,1,2,210
890556422,QOH4D50,0,1,0,190
539021928,ZZQB69,2,1,0,340
306433300,EIN8B86,2,2,3,330
14654002,YX921HG,0,2,3,420
414583475,6675OZK,2,1,0,80
21741371,LOE1Z59,1,2,1,330
6037755,VSR5203,1,1,2,10
89430725,KOM1K83,2,2,3,470
278258348,AXYM94,1,2,4,440
728572695,BB08072,0,2,3,230
216925116,JOJ8A50,2,2,1,410
373300996,CLP6J63,0,2,1,300
343848168,CP787HG,0,1,1,40
722727690,7839YMR,1,2,4,500
728864645,YW05562,0,2,0,210
540747818,KESL139,2,1,3,0
689785573,XKL3P99,1,1,0,420
547513859,UK690WS,0,2,4,170
246925024,GQD8E64,1,1,2,220
469749797,IOYY043,0,1,3,490
573417025,TRG4A50,2,2,1,160
94578682,VXH4065,0,2,0,20
932577155,RHA1627,1,2,0,320
634120021,GOZ1701,0,1,4,240
18464530,RS181KI,0,1,3,390
379840033,PZW8038,2,1,1,130
445336415,0338VNB,0,2,2,170
97607116,GDE0357,2,1,3,180
488851842,CB45379,1,1,3,230
262608677,MKU4512,2,2,3,300
928788643,9880DSX,1,1,4,230
972423436,2606BLA,2,2,0,380
505708326,OV06565,0,1,4,440
234095548,TURF00,1,1,1,150
510053670,PQY4463,0,2,2,410
40982252,EVW7G63,0,1,4,450
837915332,MW44808,0,1,3,200
718820981,AE563BS,2,2,3,400
388056065,NFRQ058,0,2,3,30
213372427,UPB0432,1,2,4,90
883603296,GXK9731,0,1,4,320
878332911,BDY4167,0,1,1,300
204587471,1447NGA,0,2,4,400
20674821,GQY1671,0,2,3,250
388019039,TIBT26,2,2,2,250
251203096,LA122XN,0,2,1,430
610228252,0371TOW,0,1,4,20
42211603,JAKM34,1,2,1,290
197274005,PP20398,1,2,3,10
595486879,KVV7N80,0,2,2,150
619032839,TJT0Q16,1,2,0,180
466488122,1553RTB,1,2,3,480
354093633,QYX5744,1,2,4,410
673617373,ZVR8993,0,2,1,20
232110784,SM407SH,2,1,0,270
507866522,SE561TF,1,1,0,350
181681514,FTV1703,1,2,1,40
521639562,DHRP40,2,2,3,240
493917322,DU07512,2,2,2,480
267148057,HOPY20,1,1,4,330
946398595,ARGZ608,2,2,3,10
47428187,BHA1Q54,0,2,4,140
906604797,XKQ1926,0,1,1,340
55253876,LB176XG,0,1,1,10
131084096,0604UXL,0,1,2,260
54420656,MM366LB,2,1,0,390
574657659,KDOT672,2,2,3,290
787423243,KH70340,2,2,0,210
668029692,JRCX333,0,1,4,170
375125720,DXM6010,0,2,2,430
908316021,PN704IP,2,2,2,480
950577786,NTGB88,1,1,4,50
419003352,ZK390LJ,1,1,4,440
526689761,AG592PE,1,1,3,90
169378078,LL80190,0,2,1,120
284770464,GFFI36,1,2,0,190
269031876,0090EZX,2,2,4,440
693232916,HF57654,1,2,3,130
34677208,HT047SV,2,1,2,10
79016695,CP43702,1,1,3,260
133906948,SLH6536,2,2,1,30
517652658,DDCC81,2,2,0,10
579932859,KNG5M51,0,1,2,180
339584377,9490VPK,1,2,4,440
422654695,RNK0006,2,1,2,380
297957459,CLBI53,1,2,3,360
486110975,OGI5514,2,2,0,380
575975053,SOEK245,2,1,4,390
369861705,SLDK95,0,1,2,50
858743097,ONM8519,0,2,3,450
176334378,8700TFQ,0,1,3,320
518490553,TI76000,0,2,1,320
130821858,ZLC4065,1,1,1,380
151944780,DADM41,2,2,1,490
115755239,XUZY420,0,1,1,100
658192350,RTIM350,1,1,3,500
799551112,NW69738,2,1,3,50
489058049,QAOY306,2,2,0,230
388232993,UT44411,0,2,4,190
139720517,QMM5542,0,1,2,380
943720258,2019UCG,0,1,4,40
148061687,ZWC4323,2,2,1,220
640881236,YCX9950,2,2,4,250
91515219,AQSB217,1,1,1,120
223115168,ELI8X08,2,1,1,90
707816022,VR50795,1,2,1,240
851121650,EZKA626,0,2,4,470
938301952,QMV5177,1,1,0,270
689834491,MPWL425,0,2,2,200
551901977,7005PYR,0,1,3,90
289377496,LDT5130,0,1,2,100
555754768,TGB2W97,0,1,3,100
493356336,YQ239CZ,1,2,3,70
902145814,MZRH26,2,2,1,160
474117739,VO652OC,0,2,0,0
64194588,UZ04159,2,2,3,0
902812371,KZ449PZ,0,1,0,0
420240690,RL180SZ,2,1,2,430
282058632,QR850DJ,1,1,4,300
774488925,GGB8108,1,1,4,390
679277941,NWF6G60,0,2,4,500
911372159,PAUA89,0,1,3,490
452029880,DSEA26,1,1,1,460
231036639,8060BVI,0,1,1,180
961807161,QD997BG,2,1,2,210
101672875,KR58620,1,1,0,450
603943403,KL659BJ,0,2,2,500
520588512,YW10903,2,2,0,170
964129700,0862ZYL,2,1,0,80
267291480,MA28839,2,1,2,460
372342421,WJ190ZN,2,2,4,210
543518099,DM99748,2,2,4,30
966761776,4975HAI,0,1,2,390
175837393,VTC4206,2,2,2,500
470183937,NFJ7S40,1,1,4,200
829324097,MSJ9037,2,1,2,460
517963500,BO70802,1,2,3,330
318923511,HQS2537,0,2,3,390
1659385,DE912WZ,0,2,3,220
805757837,YXJ9406,0,2,3,60
974418371,ZQ80544,0,1,4,330
485330667,XSD1U16,2,1,0,40
774196440,IRW7Z32,2,1,4,50
971876285,LXU9106,2,1,0,170
144852103,HQSR97,0,1,3,260
67852169,TLN1F64,0,2,2,500
777464377,0005RLG,2,1,2,390
483972836,KAXK64,1,1,1,370
473837361,ATLR218,2,2,4,200
851975225,GF020LS,0,1,3,320
876981763,NY24032,0,1,2,240
165690635,ZQ07275,2,2,3,340
396602592,YJ72101,0,1,1,60
64646010,FYWW29,1,1,3,440
617086001,QAZD58,2,2,3,40
745842137,BDYK73,2,1,3,90
185257085,NS12686,1,2,1,160
848585761,KO63538,2,1,3,0
212084472,2736OAI,2,2,1,450
623643013,OZ308MN,0,2,2,420
648757130,RGPX196,1,1,0,60
789495223,PMVK61,2,1,2,180
474736968,ZUAU538,1,2,1,340
975829850,MW191KH,2,2,0,80
97044938,ATUT00,1,2,3,30
711809937,CKV6901,0,1,3,160
275962673,XQVH418,2,1,2,60
628550220,QGV3P80,1,2,4,390
422462711,WO145DX,0,1,4,10
541621568,SBL4J86,0,1,2,100
803674361,KNM6607,0,1,3,260
279092246,DK25253,0,1,1,420
908456112,HMRH60,0,2,2,160
102033110,CS68330,2,2,3,380
91358098,UQT4403,0,2,2,410
65189307,ZDMK077,1,1,3,400
971876888,QK340NX,1,2,4,370
860237918,HBDQ40,1,2,0,270
349007239,NAD3J99,2,2,3,210
170640093,YZUQ85,1,2,0,500
166006374,GJYL905,1,2,0,480
564937904,DGF7Y90,0,2,1,410
700439231,MNMS939,2,1,1,160
664689753,FKEB170,1,2,1,110
103566776,QPQ4R87,2,1,2,60
291709361,KZWW05,0,2,1,280
709461631,MI168WK,1,1,3,380
647729777,EYG2F83,1,2,0,50
603896204,1743ZZY,2,1,4,220
31720413,IG39952,0,1,4,150
71753867,ZQM7V17,2,2,3,330
229740230,SG20504,2,2,0,130
165328666,6974NRK,1,2,4,150
117257429,PAQI80,2,2,3,10
451308876,1027AVV,0,1,3,360
242957102,GH857YJ,1,2,0,500
868253703,EA213MR,2,1,4,440
373144839,1130VMM,0,1,0,470
74980801,MGFJ00,2,2,0,130
156164178,JO99369,1,2,3,80
201217378,TD77214,2,2,1,420
715889999,TD040UJ,0,1,1,470
395601243,KX57104,2,2,3,300
313307763,PNP6Z27,0,1,0,80
170155984,XKD3F16,1,1,2,490
151477844,FN268WT,1,1,0,500
84984335,KJPN220,2,1,1,130
751999764,1989RAM,0,2,0,440
665131326,OMWY656,1,2,4,480
76793080,QYA0X47,2,1,4,370
367303027,QZL0B60,2,1,1,20
41666468,IRMC83,2,1,1,450
554281826,4630CXK,1,2,1,70
303302770,GACS74,0,2,3,200
658602579,HW90923,0,1,3,190
380615270,MKV1729,0,2,4,340
577834407,GF65005,1,2,0,410
439473862,GI194HJ,0,1,1,10
449633296,0228ESS,1,1,1,60
611870916,IQBI111,1,2,3,300
334796465,0043UHG,0,1,3,400
496302097,KO404EY,2,1,0,350
666843735,IOLD10,0,2,4,160
48589441,EFR2116,2,1,3,470
71291748,VH748EW,1,1,1,90
728262362,NV56700,0,2,2,190
465074084,SX589YL,1,2,4,340
569353660,ES209KY,1,2,4,90
645160907,YJK6616,2,2,4,110
237545160,VH265JG,1,2,4,270
254626691,AZFL08,1,2,1,370
685937873,MLH2V35,2,2,1,330
986577748,JSRP86,2,2,1,190
112346892,HDPA529,0,1,2,60
477526603,BQ27571,1,2,1,260
599907430,2000NYQ,1,2,0,10
812836594,0400YRU,2,1,3,300
405179573,DT80168,2,2,0,270
230994825,OGQ9594,0,1,3,70
140810949,UJ273PD,0,1,3,30
719583032,HXV0051,2,1,0,420
158763217,GSE8856,2,1,0,200
391899395,JGU5N34,2,1,4,50
949843192,3202QOG,1,2,4,320
269894106,WTC0264,0,2,3,40
515407284,KH19806,2,2,1,270
753944536,5729UDG,0,1,3,390
480752697,PUG7157,0,1,3,170
578095319,HE570KR,2,1,3,360
885298065,HKD9J70,0,1,1,130
648551688,KZFD024,2,2,1,300
563291554,TSRN62,1,1,1,50
3449365,NHS6988,0,1,2,110
365414417,9109NTR,2,1,3,120
474537973,LBC0515,0,1,1,450
178410933,AB000RR,2,2,2,350
493798208,EY06930,1,2,3,380
